date,species,trap,latitude,longitude,wnvpresent,dayofmonth,month,year,species_encode,nummosquitos,date_station,station,tavg,dewpoint,preciptotal,sealevel,avgspeed,humidity
2007-09-24,CULEX PIPIENS,T049,41.896282,-87.655232,0,24,9,2007,1,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T051,41.846283,-87.656913,0,24,9,2007,1,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T054,41.921965,-87.632085,0,24,9,2007,1,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T060,41.823065,-87.678378,0,24,9,2007,1,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T061,41.801179,-87.679447,0,24,9,2007,1,9,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T062,41.800737,-87.71188,0,24,9,2007,1,17,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T063,41.82561,-87.726549,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T065,41.778297,-87.752411,0,24,9,2007,1,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T066,41.77166,-87.703047,0,24,9,2007,1,11,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T067,41.759346,-87.745602,0,24,9,2007,1,8,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T073,41.773215,-87.60088,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T074,41.822536,-87.666343,0,24,9,2007,1,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T075,41.799282,-87.585487,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T078,41.775051,-87.655356,0,24,9,2007,1,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T079,41.766202,-87.562889,0,24,9,2007,1,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T080,41.754676,-87.612922,0,24,9,2007,1,5,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T083,41.754292,-87.590773,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T085,41.721474,-87.648064,0,24,9,2007,1,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T086,41.688324,-87.676709,0,24,9,2007,1,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T088,41.869107,-87.696293,0,24,9,2007,1,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T089,41.723195,-87.64997,0,24,9,2007,1,7,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T090,41.868077,-87.666901,0,24,9,2007,1,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T092,41.869216,-87.627561,0,24,9,2007,1,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T095,41.704336,-87.703736,0,24,9,2007,1,5,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T096,41.731922,-87.677512,0,24,9,2007,1,51,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T099,41.733643,-87.55551,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T100,41.717753,-87.531657,0,24,9,2007,1,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T102,41.750498,-87.605294,0,24,9,2007,1,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T103,41.702724,-87.536497,0,24,9,2007,1,15,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T107,41.729669,-87.582699,0,24,9,2007,1,10,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T115,41.673408,-87.599862,0,24,9,2007,1,427,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T115,41.673408,-87.599862,1,24,9,2007,1,100,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T135,41.662014,-87.724608,0,24,9,2007,1,34,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T138,41.726465,-87.585413,0,24,9,2007,1,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T152,41.846075,-87.716277,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T154,41.918705,-87.752329,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T157,41.825902,-87.667827,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T158,41.682587,-87.707973,0,24,9,2007,1,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T159,41.732984,-87.649642,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T160,41.903002,-87.688267,0,24,9,2007,1,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T162,41.725517,-87.614258,0,24,9,2007,1,7,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS,T219,41.966987,-87.674677,0,24,9,2007,1,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.698457,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,0,24,9,2007,3,12,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,0,24,9,2007,3,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,24,9,2007,3,9,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T034,41.843811,-87.686763,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,0,24,9,2007,3,5,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,24,9,2007,3,11,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,24,9,2007,3,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,0,24,9,2007,3,9,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,24,9,2007,3,7,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,24,9,2007,3,15,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,24,9,2007,3,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,0,24,9,2007,3,5,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,24,9,2007,3,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,24,9,2007,3,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0,24,9,2007,3,12,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,24,9,2007,3,14,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,24,9,2007,3,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,0,24,9,2007,3,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,0,24,9,2007,3,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,24,9,2007,3,17,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,24,9,2007,3,5,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,24,9,2007,3,12,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,0,24,9,2007,3,19,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,0,24,9,2007,3,7,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,24,9,2007,3,100,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,0,24,9,2007,3,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,24,9,2007,3,12,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,24,9,2007,3,4,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,0,24,9,2007,3,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,0,24,9,2007,3,10,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,0,24,9,2007,3,7,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,24,9,2007,3,8,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,0,24,9,2007,3,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,0,24,9,2007,3,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,0,24,9,2007,3,2,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,0,24,9,2007,3,6,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX RESTUANS,T103,41.702724,-87.536497,0,24,9,2007,2,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX TERRITANS,T035,41.836644,-87.677737,0,24,9,2007,0,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX TERRITANS,T061,41.801179,-87.679447,0,24,9,2007,0,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX TERRITANS,T066,41.77166,-87.703047,0,24,9,2007,0,3,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX TERRITANS,T085,41.721474,-87.648064,0,24,9,2007,0,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-24,CULEX TERRITANS,T129,41.891126,-87.61156,0,24,9,2007,0,1,2007-09-24_2,2,69.7,51.2,0.0,30.096,8.98,0.5211636688141081
2007-09-25,CULEX PIPIENS,T138,41.726465,-87.585413,0,25,9,2007,1,9,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T200,41.678618,-87.559308,0,25,9,2007,1,53,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T206,41.737052,-87.543067,0,25,9,2007,1,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T209,41.740641,-87.546587,0,25,9,2007,1,24,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T212,41.680946,-87.535198,0,25,9,2007,1,3,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T215,41.686398,-87.531635,0,25,9,2007,1,10,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS,T221,41.659112,-87.538693,0,25,9,2007,1,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,25,9,2007,3,158,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,25,9,2007,3,7,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,25,9,2007,3,27,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.543067,0,25,9,2007,3,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,25,9,2007,3,9,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,25,9,2007,3,3,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,25,9,2007,3,14,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,0,25,9,2007,3,10,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX RESTUANS,T138,41.726465,-87.585413,0,25,9,2007,2,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX TERRITANS,T200,41.678618,-87.559308,0,25,9,2007,0,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-09-25,CULEX TERRITANS,T209,41.740641,-87.546587,0,25,9,2007,0,1,2007-09-25_2,2,72.0,54.3,0.0009999999999999,30.061,9.26,0.5425989752089672
2007-10-04,CULEX PIPIENS,T001,41.953705,-87.733974,0,4,10,2007,1,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T002,41.95469,-87.800991,0,4,10,2007,1,53,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T003,41.964242,-87.757639,0,4,10,2007,1,9,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T004,41.962728,-87.748367,0,4,10,2007,1,8,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T006,41.990284,-87.797127,0,4,10,2007,1,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T007,41.994991,-87.769279,0,4,10,2007,1,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T008,42.008314,-87.777921,0,4,10,2007,1,15,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T011,41.944869,-87.832763,0,4,10,2007,1,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T012,41.991429,-87.747113,0,4,10,2007,1,3,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T013,41.923738,-87.785288,0,4,10,2007,1,37,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T014,41.970248,-87.787992,0,4,10,2007,1,19,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T015,41.974089,-87.824812,0,4,10,2007,1,9,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T016,42.011601,-87.811506,0,4,10,2007,1,26,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T025,41.979243,-87.750938,0,4,10,2007,1,5,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T028,41.986921,-87.689778,0,4,10,2007,1,6,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T037,41.921177,-87.79518,0,4,10,2007,1,9,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T141,41.961743,-87.76007,0,4,10,2007,1,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T143,41.999129,-87.795585,0,4,10,2007,1,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T144,41.94016,-87.794896,0,4,10,2007,1,10,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T146,41.958271,-87.702575,0,4,10,2007,1,3,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T151,41.916265,-87.800515,0,4,10,2007,1,17,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS,T218,41.948167,-87.730698,0,4,10,2007,1,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,4,10,2007,3,29,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,4,10,2007,3,10,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,0,4,10,2007,3,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,0,4,10,2007,3,10,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0,4,10,2007,3,2,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,4,10,2007,3,12,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,4,10,2007,3,5,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,4,10,2007,3,11,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,4,10,2007,3,53,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0,4,10,2007,3,9,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,0,4,10,2007,3,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,0,4,10,2007,3,23,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,0,4,10,2007,3,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,4,10,2007,3,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,4,10,2007,3,5,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,0,4,10,2007,3,11,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0,4,10,2007,3,3,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,0,4,10,2007,3,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0,4,10,2007,3,15,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,4,10,2007,3,9,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
2007-10-04,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,0,4,10,2007,3,1,2007-10-04_1,1,65.85,52.7,0.088,30.039,8.6,0.6346638367620091
