date,species,trap,latitude,longitude,wnvpresent,dayofmonth,month,year,species_encode,nummosquitos,date_station,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,humidity
2007-08-24,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,24,8,2007,3,2,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,0,24,8,2007,3,4,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX RESTUANS,T045,41.9216,-87.666455,0,24,8,2007,2,2,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX RESTUANS,T046,41.891118,-87.654491,0,24,8,2007,2,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX RESTUANS,T073,41.773215,-87.60088,0,24,8,2007,2,3,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX RESTUANS,T096,41.731922,-87.677512,0,24,8,2007,2,5,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX RESTUANS,T135,41.662014,-87.724608,0,24,8,2007,2,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX SALINARIUS,T155,41.776156,-87.778927,0,24,8,2007,0,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX TERRITANS,T072,41.74785,-87.702716,0,24,8,2007,0,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX TERRITANS,T076,41.794781,-87.615989,0,24,8,2007,0,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX TERRITANS,T096,41.731922,-87.677512,0,24,8,2007,0,1,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-24,CULEX TERRITANS,T114,41.798697,-87.736812,0,24,8,2007,0,2,2007-08-24_2,2,79.7,67.2,73.45,65.0,67.8,0.0,8.7,0.611,29.292999999999996,29.937,4.930000000000001,16.5,7.140000000000001,0.7563744200923537
2007-08-28,CULEX PIPIENS,T102,41.750498,-87.605294,0,28,8,2007,1,8,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T103,41.702724,-87.536497,0,28,8,2007,1,371,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T103,41.702724,-87.536497,1,28,8,2007,1,50,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T107,41.729669,-87.582699,0,28,8,2007,1,2,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T115,41.673408,-87.599862,0,28,8,2007,1,2107,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T115,41.673408,-87.599862,1,28,8,2007,1,100,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T128,41.704572,-87.565666,0,28,8,2007,1,241,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T128,41.704572,-87.565666,1,28,8,2007,1,49,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T138,41.726465,-87.585413,0,28,8,2007,1,511,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T138,41.726465,-87.585413,1,28,8,2007,1,50,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T200,41.678618,-87.559308,0,28,8,2007,1,48,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T206,41.737052,-87.543067,0,28,8,2007,1,13,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T209,41.740641,-87.546587,0,28,8,2007,1,27,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T212,41.680946,-87.535198,0,28,8,2007,1,185,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T212,41.680946,-87.535198,1,28,8,2007,1,26,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T215,41.686398,-87.531635,0,28,8,2007,1,14,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS,T221,41.659112,-87.538693,0,28,8,2007,1,13,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,28,8,2007,3,12,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,0,28,8,2007,3,399,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,1,28,8,2007,3,4,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,28,8,2007,3,169,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,28,8,2007,3,100,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,0,28,8,2007,3,123,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,0,28,8,2007,3,12,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,28,8,2007,3,28,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.543067,0,28,8,2007,3,7,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,28,8,2007,3,6,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,28,8,2007,3,40,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,28,8,2007,3,12,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,0,28,8,2007,3,11,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX SALINARIUS,T215,41.686398,-87.531635,0,28,8,2007,0,3,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX TERRITANS,T103,41.702724,-87.536497,0,28,8,2007,0,2,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX TERRITANS,T138,41.726465,-87.585413,0,28,8,2007,0,1,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX TERRITANS,T200,41.678618,-87.559308,0,28,8,2007,0,3,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-08-28,CULEX TERRITANS,T215,41.686398,-87.531635,0,28,8,2007,0,1,2007-08-28_2,2,81.3,66.6,73.95,65.0,68.1,0.0,9.2,0.5109999999999999,29.291000000000004,29.933999999999997,4.9,16.5,7.08,0.7433395878506778
2007-09-04,CULEX PIPIENS,T002,41.95469,-87.800991,1,4,9,2007,1,13,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T004,41.962728,-87.748367,0,4,9,2007,1,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T007,41.994991,-87.769279,0,4,9,2007,1,5,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T008,42.008314,-87.777921,0,4,9,2007,1,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T009,41.981964,-87.812827,0,4,9,2007,1,127,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T011,41.944869,-87.832763,0,4,9,2007,1,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T012,41.991429,-87.747113,0,4,9,2007,1,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T013,41.923738,-87.785288,0,4,9,2007,1,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T015,41.974089,-87.824812,0,4,9,2007,1,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T016,42.011601,-87.811506,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T018,42.010412,-87.66214,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T025,41.979243,-87.750938,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T028,41.986921,-87.689778,1,4,9,2007,1,5,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T037,41.921177,-87.79518,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T144,41.94016,-87.794896,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T146,41.958271,-87.702575,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T148,42.01743,-87.687769,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T218,41.948167,-87.730698,0,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T220,41.963976,-87.69181,1,4,9,2007,1,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,1,4,9,2007,3,10,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0,4,9,2007,3,4,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T009,41.981964,-87.812827,0,4,9,2007,3,13,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,4,9,2007,3,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,4,9,2007,3,12,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,4,9,2007,3,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,0,4,9,2007,3,2,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,1,4,9,2007,3,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,1,4,9,2007,3,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,0,4,9,2007,3,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0,4,9,2007,3,4,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,4,9,2007,3,3,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,0,4,9,2007,3,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,0,4,9,2007,3,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX RESTUANS,T006,41.990284,-87.797127,0,4,9,2007,2,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX RESTUANS,T018,42.010412,-87.66214,0,4,9,2007,2,5,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX TERRITANS,T150,42.006858,-87.675919,0,4,9,2007,0,1,2007-09-04_1,1,82.9,61.6,72.25,58.5,64.0,0.0,7.4,0.0,29.383999999999997,30.101,5.09,13.8,6.57,0.6214367408257443
2007-09-04,CULEX PIPIENS,T030,41.89923,-87.716788,0,4,9,2007,1,75,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T031,41.801498,-87.763416,0,4,9,2007,1,3,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T033,41.906638,-87.701431,0,4,9,2007,1,18,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T036,41.837085,-87.729384,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T039,41.911824,-87.726737,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T044,41.883284,-87.705085,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T045,41.9216,-87.666455,0,4,9,2007,1,2,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T049,41.896282,-87.655232,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T054,41.921965,-87.632085,0,4,9,2007,1,8,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T061,41.801179,-87.679447,1,4,9,2007,1,13,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T062,41.800737,-87.71188,0,4,9,2007,1,16,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T063,41.82561,-87.726549,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T065,41.778297,-87.752411,0,4,9,2007,1,14,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T066,41.77166,-87.703047,0,4,9,2007,1,3,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T067,41.759346,-87.745602,0,4,9,2007,1,7,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T069,41.768388,-87.678649,0,4,9,2007,1,3,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T070,41.797616,-87.797894,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T071,41.781416,-87.776532,0,4,9,2007,1,3,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T129,41.891126,-87.61156,0,4,9,2007,1,4,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
2007-09-04,CULEX PIPIENS,T219,41.966987,-87.674677,0,4,9,2007,1,1,2007-09-04_2,2,82.5,63.2,72.85,58.3,64.5,0.0,8.2,0.0,29.438,30.084000000000003,5.14,14.1,6.610000000000001,0.6047261039648741
