date,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,dayofmonth,month,year,humidity,date_station
2010-10-10,1,71.7,46.7,59.2,42.6,50.6,6.7,1.2,0.04199999999999996,29.406999999999993,30.133999999999997,5.970000000000001,23.1,6.909999999999999,5.5,10.0,2010.0,0.550790761095045,2010-10-10_1
2010-10-11,1,72.6,47.3,59.95,43.4,51.2,6.3,1.5,0.03399999999999996,29.387999999999998,30.113,5.77,20.5,6.69,6.5,10.0,2010.0,0.5528935593455979,2010-10-11_1
2010-10-12,1,74.5,48.0,61.25,44.7,52.4,5.0,1.5,0.007999999999999955,29.362000000000002,30.087,4.58,17.5,5.54,7.5,10.0,2010.0,0.554339167629302,2010-10-12_1
2010-10-13,1,75.5,48.5,62.0,45.4,53.2,4.2,1.5,0.009999999999999957,29.333,30.057,4.2700000000000005,20.9,5.2700000000000005,8.5,10.0,2010.0,0.553899213210396,2010-10-13_1
2010-10-14,1,76.1,49.0,62.55,44.7,53.2,3.6,1.5,0.009999999999999957,29.288999999999998,30.014999999999997,4.75,23.4,5.83,9.5,10.0,2010.0,0.5278551140383946,2010-10-14_1
2010-10-15,1,75.6,49.5,62.55,45.0,53.3,3.6,1.5,0.009999999999999957,29.264,29.988,5.26,20.3,6.29,10.5,10.0,2010.0,0.5347440791567312,2010-10-15_1
2010-10-16,1,74.9,48.9,61.9,44.5,52.8,4.2,1.5,0.009999999999999957,29.262,29.985000000000003,5.36,19.8,6.409999999999999,11.5,10.0,2010.0,0.5368307228672464,2010-10-16_1
2010-10-17,1,73.8,48.7,61.25,44.2,52.4,4.9,1.5,0.009999999999999957,29.261000000000003,29.984999999999996,5.15,16.9,6.33,12.5,10.0,2010.0,0.5418928992052466,2010-10-17_1
2010-10-18,1,72.0,48.2,60.1,44.2,51.9,6.1,1.5,0.009999999999999957,29.258999999999997,29.984,4.95,14.9,6.22,13.5,10.0,2010.0,0.5633923172961928,2010-10-18_1
2010-10-19,1,69.4,46.6,58.0,42.5,50.3,7.6,0.9,0.009999999999999957,29.256999999999998,29.983999999999998,5.31,15.2,6.58,14.5,10.0,2010.0,0.568694981541283,2010-10-19_1
2010-10-20,1,68.0,45.3,56.65,41.0,49.0,8.4,0.3,0.009999999999999957,29.244,29.970999999999997,5.93,15.3,7.38,15.5,10.0,2010.0,0.5639474799401152,2010-10-20_1
2010-10-21,1,65.4,43.7,54.55,38.8,47.2,10.2,0.0,0.009999999999999957,29.257000000000005,29.984,6.65,18.0,7.9799999999999995,16.5,10.0,2010.0,0.5587852953774978,2010-10-21_1
2010-10-22,1,64.2,41.8,53.0,36.5,45.6,11.7,0.0,0.011999999999999957,29.27,29.999000000000002,6.9,19.5,8.239999999999998,17.5,10.0,2010.0,0.5394515237284834,2010-10-22_1
2010-10-23,1,64.1,42.5,53.3,36.6,45.7,11.4,0.0,0.011999999999999957,29.255000000000003,29.987000000000002,7.18,18.1,8.52,18.5,10.0,2010.0,0.5348695516206913,2010-10-23_1
2010-10-24,1,64.7,43.6,54.15,38.7,46.9,10.6,0.0,0.016999999999999956,29.232,29.965000000000003,7.3,17.5,8.559999999999999,19.5,10.0,2010.0,0.5624821088999875,2010-10-24_1
2010-10-25,1,65.6,44.8,55.2,40.2,48.2,9.6,0.0,0.016999999999999956,29.172000000000004,29.909000000000002,7.8199999999999985,19.3,8.99,20.5,10.0,2010.0,0.5752255948435179,2010-10-25_1
2010-10-26,1,65.5,46.2,55.85,41.0,48.7,9.0,0.0,0.04099999999999996,29.096000000000004,29.830000000000002,9.43,19.1,10.709999999999999,21.5,10.0,2010.0,0.5793615675306991,2010-10-26_1
2010-10-27,1,65.5,45.8,55.65,40.6,48.5,9.2,0.0,0.04099999999999996,29.052999999999997,29.781,11.24,21.4,12.49,22.5,10.0,2010.0,0.5754544166459954,2010-10-27_1
2010-10-28,1,64.0,45.4,54.7,39.7,47.6,10.1,0.0,0.04099999999999996,29.067,29.788999999999998,12.110000000000001,23.8,13.280000000000001,23.5,10.0,2010.0,0.5754879824559138,2010-10-28_1
2010-10-29,1,63.0,44.6,53.8,38.9,46.9,11.0,0.0,0.04099999999999996,29.092000000000002,29.815000000000005,12.120000000000001,23.5,13.45,24.5,10.0,2010.0,0.5765387791724125,2010-10-29_1
2010-10-30,1,62.3,44.4,53.35,38.6,46.5,11.4,0.0,0.04099999999999996,29.102999999999998,29.827000000000005,11.75,23.4,13.570000000000002,25.5,10.0,2010.0,0.5784848438965959,2010-10-30_1
2010-10-31,1,61.9,44.2,53.05,38.6,46.3,11.7,0.0,0.04099999999999996,29.127,29.851,11.39,20.5,13.26,26.5,10.0,2010.0,0.5846782499341665,2010-10-31_1
2011-05-01,1,61.8,45.6,53.7,39.2,46.8,11.1,0.0,0.03899999999999996,29.119,29.839,11.95,21.0,13.8,24.4,9.5,2010.1,0.5846678618120305,2011-05-01_1
2011-05-02,1,61.2,44.4,52.8,37.6,45.7,12.0,0.0,0.02899999999999996,29.145000000000003,29.862000000000002,11.48,22.5,13.65,22.3,9.0,2010.2,0.5683989417864677,2011-05-02_1
2011-05-03,1,59.0,42.7,50.85,35.4,43.8,13.9,0.0,0.023999999999999955,29.197000000000003,29.911,11.309999999999999,20.7,13.45,20.2,8.5,2010.3,0.5597115604125797,2011-05-03_1
2011-05-04,1,57.7,40.8,49.25,32.7,41.8,15.5,0.0,0.023999999999999955,29.286,29.997999999999998,10.610000000000001,19.1,12.969999999999999,18.1,8.0,2010.4,0.5320303539797019,2011-05-04_1
2011-05-05,1,57.0,38.9,47.95,32.0,41.1,16.8,0.0,0.005999999999999955,29.363999999999997,30.084999999999997,9.29,19.0,11.49,16.0,7.5,2010.5,0.545130694537012,2011-05-05_1
2011-05-06,1,57.3,39.0,48.15,32.7,41.5,16.6,0.0,0.005999999999999955,29.383000000000003,30.113,7.790000000000001,19.4,9.95,13.9,7.0,2010.6,0.5549069002980189,2011-05-06_1
2011-05-07,1,58.7,39.4,49.05,34.0,42.5,15.7,0.0,0.005999999999999955,29.353,30.088,6.93,17.1,9.23,11.8,6.5,2010.7,0.5668280454964003,2011-05-07_1
2011-05-08,1,60.5,40.2,50.35,35.6,43.8,14.4,0.0,0.005999999999999955,29.332,30.062,6.970000000000001,15.3,9.059999999999999,9.7,6.0,2010.8,0.5760165920690766,2011-05-08_1
2011-05-09,1,61.5,40.7,51.1,36.9,44.9,13.7,0.0,0.005999999999999955,29.333,30.063,7.75,13.9,9.2,7.6,5.5,2010.9,0.5881878248848678,2011-05-09_1
2011-05-10,1,65.3,43.3,54.3,40.0,47.7,11.6,1.1,0.005999999999999955,29.284,30.014999999999997,7.790000000000001,15.2,9.370000000000001,5.5,5.0,2011.0,0.5903316619954483,2011-05-10_1
2011-05-11,1,67.7,44.9,56.3,42.9,49.8,10.6,2.1,0.018999999999999954,29.268,30.0,7.0,14.0,8.84,6.5,5.0,2011.0,0.6133437166416733,2011-05-11_1
2011-05-12,1,70.4,46.5,58.45,46.1,52.2,9.2,2.8,0.04799999999999995,29.23,29.962,7.029999999999999,12.3,8.66,7.5,5.0,2011.0,0.6396924061268741,2011-05-12_1
2011-05-13,1,73.1,47.5,60.3,48.4,54.0,7.4,2.8,0.049999999999999954,29.179999999999996,29.912,7.369999999999999,12.3,9.0,8.5,5.0,2011.0,0.6535793261110225,2011-05-13_1
2011-05-14,1,72.5,48.3,60.4,50.2,54.8,7.3,2.8,0.08099999999999996,29.117999999999995,29.848000000000003,8.58,12.2,9.93,9.5,5.0,2011.0,0.6988130289222239,2011-05-14_1
2011-05-15,1,70.8,48.9,59.85,49.8,54.3,7.8,2.8,0.10599999999999996,29.1,29.822000000000003,9.629999999999999,10.4,10.919999999999998,10.5,5.0,2011.0,0.7025275663588447,2011-05-15_1
2011-05-16,1,69.2,48.2,58.7,48.9,53.5,8.9,2.8,0.10599999999999996,29.116999999999997,29.836000000000002,10.3,7.8,11.53,11.5,5.0,2011.0,0.7062693531932266,2011-05-16_1
2011-05-17,1,69.2,47.9,58.55,47.8,53.0,9.1,2.8,0.10599999999999996,29.125,29.847,11.01,7.6,12.11,12.5,5.0,2011.0,0.6826826568898775,2011-05-17_1
2011-05-18,1,68.1,48.9,58.5,48.3,53.0,9.2,2.8,0.11299999999999995,29.113999999999997,29.838,10.969999999999999,7.2,12.1,13.5,5.0,2011.0,0.6982759309243622,2011-05-18_1
2011-05-19,1,68.0,49.1,58.55,49.1,53.3,9.1,2.8,0.11299999999999995,29.128000000000004,29.849,9.9,6.3,11.209999999999999,14.5,5.0,2011.0,0.7169575866067657,2011-05-19_1
2011-05-20,1,66.3,47.9,57.1,48.4,52.4,9.4,1.7,0.11299999999999995,29.158000000000005,29.880000000000003,9.83,5.5,10.95,15.5,5.0,2011.0,0.7335797867015381,2011-05-20_1
2011-05-21,1,65.1,46.6,55.85,47.7,51.8,9.6,0.7,0.10099999999999995,29.161,29.887,10.18,5.6,11.1,16.5,5.0,2011.0,0.748290052991849,2011-05-21_1
2011-05-22,1,65.2,46.9,56.05,47.4,51.6,9.6,0.9,0.12999999999999995,29.148000000000003,29.877999999999997,10.65,5.6,11.43,17.5,5.0,2011.0,0.7366141297692914,2011-05-22_1
2011-05-23,1,65.4,48.2,56.8,47.9,52.4,9.3,1.4,0.12799999999999995,29.140000000000004,29.866999999999997,10.64,7.8,11.46,18.5,5.0,2011.0,0.7308589148396323,2011-05-23_1
2011-05-24,1,66.7,48.4,57.55,47.9,52.7,8.5,1.4,0.10799999999999994,29.154000000000003,29.880000000000003,10.17,8.0,11.01,19.5,5.0,2011.0,0.7085225885948098,2011-05-24_1
2011-05-25,1,68.8,49.0,58.9,49.5,53.9,7.2,1.4,0.301,29.131,29.861,9.1,8.1,10.04,20.5,5.0,2011.0,0.7171691113755349,2011-05-25_1
2011-05-26,1,68.5,49.6,59.05,50.5,54.2,7.1,1.4,0.40700000000000003,29.118000000000002,29.844,9.52,8.1,10.43,21.5,5.0,2011.0,0.7400994436781484,2011-05-26_1
2011-05-27,1,68.3,49.6,58.95,51.3,54.5,7.2,1.4,0.40700000000000003,29.117999999999995,29.841,9.030000000000001,8.3,10.03,22.5,5.0,2011.0,0.7620108478207555,2011-05-27_1
2011-05-28,1,68.8,49.8,59.3,52.0,55.1,6.8,1.4,0.4119999999999999,29.112000000000002,29.834999999999997,9.010000000000002,9.9,9.99,23.5,5.0,2011.0,0.7736446174645395,2011-05-28_1
2011-05-29,1,68.6,50.1,59.35,52.6,55.5,6.8,1.4,0.6,29.099,29.820999999999998,9.01,10.8,9.98,24.5,5.0,2011.0,0.7904890624320257,2011-05-29_1
2011-05-30,1,70.1,50.7,60.4,53.7,56.7,6.5,2.1,0.6,29.095,29.815000000000005,9.7,12.2,10.66,25.5,5.0,2011.0,0.7927561665129138,2011-05-30_1
2011-05-31,1,71.1,52.6,61.85,54.2,57.3,6.3,3.3,0.607,29.115999999999996,29.832,10.239999999999998,12.9,11.17,26.5,5.0,2011.0,0.7686729938344966,2011-05-31_1
2011-06-01,1,70.5,52.4,61.45,53.1,56.8,6.3,2.9,0.5489999999999999,29.165,29.879,10.28,13.7,11.080000000000002,24.4,5.1,2011.0,0.7542902781199067,2011-06-01_1
2011-06-02,1,69.5,52.0,60.75,51.6,55.7,6.5,2.4,0.5509999999999999,29.218,29.936,10.18,11.8,10.889999999999999,22.3,5.2,2011.0,0.7357631395902544,2011-06-02_1
2011-06-03,1,71.6,52.8,62.2,53.1,57.3,5.7,3.0,0.541,29.234,29.954,10.059999999999999,13.1,10.8,20.2,5.3,2011.0,0.7385553434127441,2011-06-03_1
2011-06-04,1,74.1,54.5,64.3,54.3,58.8,4.9,4.3,0.33499999999999996,29.272999999999996,29.988999999999997,9.129999999999999,15.4,10.48,18.1,5.4,2011.0,0.7173659200353854,2011-06-04_1
2011-06-05,1,77.7,56.2,66.95,55.8,60.7,3.0,5.1,0.22899999999999995,29.294,30.012999999999998,7.669999999999999,15.9,9.24,16.0,5.5,2011.0,0.6920831347158886,2011-06-05_1
2011-06-06,1,81.2,58.2,69.7,58.1,63.0,1.4,6.3,0.22899999999999995,29.288000000000004,30.009000000000004,7.789999999999999,17.4,9.34,13.9,5.6,2011.0,0.683611706870585,2011-06-06_1
2011-06-07,1,84.6,60.6,72.6,59.1,64.7,0.6,8.4,0.21699999999999994,29.288999999999998,30.008000000000003,8.22,17.9,9.73,11.8,5.7,2011.0,0.6393480785333273,2011-06-07_1
2011-06-08,1,87.1,62.0,74.55,59.6,65.8,0.2,10.0,0.04599999999999996,29.285999999999994,30.003000000000004,9.02,19.2,10.5,9.7,5.8,2011.0,0.6034748580229351,2011-06-08_1
2011-06-09,1,85.2,61.4,73.3,58.3,64.4,0.7,9.3,0.13899999999999996,29.288,30.006,8.58,17.6,10.47,7.6,5.9,2011.0,0.6010290432832324,2011-06-09_1
2011-06-10,1,83.6,59.6,71.6,57.5,63.3,1.2,8.1,0.18299999999999997,29.275,29.996000000000002,7.980000000000001,15.7,9.95,5.5,6.0,2011.0,0.6234129826145832,2011-06-10_1
2011-06-11,1,81.7,58.9,70.3,58.0,62.9,2.0,7.6,0.18599999999999994,29.255000000000003,29.974,7.38,13.5,9.469999999999999,6.5,6.0,2011.0,0.6658300074237611,2011-06-11_1
2011-06-12,1,81.2,58.3,69.75,58.1,62.8,2.6,7.6,0.18399999999999994,29.247999999999998,29.964999999999996,7.3100000000000005,13.2,9.42,7.5,6.0,2011.0,0.6792131043598392,2011-06-12_1
2011-06-13,1,79.7,58.2,68.95,56.2,61.4,2.8,7.0,0.18299999999999994,29.255999999999993,29.971999999999998,6.9799999999999995,12.1,9.05,8.5,6.0,2011.0,0.6539810442537839,2011-06-13_1
2011-06-14,1,78.2,57.1,67.65,54.7,60.2,2.8,5.7,0.16499999999999995,29.25,29.970999999999997,7.62,10.4,9.059999999999999,9.5,6.0,2011.0,0.6479881426019374,2011-06-14_1
2011-06-15,1,76.8,56.8,66.8,55.1,60.1,2.9,4.9,0.24499999999999997,29.214,29.936,8.23,11.2,9.639999999999999,10.5,6.0,2011.0,0.6776145451510884,2011-06-15_1
2011-06-16,1,75.6,56.9,66.25,54.6,59.5,2.9,4.3,0.24899999999999997,29.203999999999997,29.923000000000002,7.93,12.1,9.419999999999998,11.5,6.0,2011.0,0.678130281225891,2011-06-16_1
2011-06-17,1,74.2,55.4,64.8,54.1,58.7,2.9,2.8,0.24899999999999997,29.206,29.924,7.4799999999999995,10.4,9.02,12.5,6.0,2011.0,0.6959064724328695,2011-06-17_1
2011-06-18,1,73.1,54.9,64.0,53.9,58.1,2.9,2.0,0.23199999999999998,29.203000000000003,29.925,6.779999999999999,8.6,8.319999999999999,13.5,6.0,2011.0,0.7082546493530155,2011-06-18_1
2011-06-19,1,74.3,56.2,65.25,55.2,59.4,2.4,2.7,0.13899999999999996,29.177999999999997,29.9,6.39,9.3,7.589999999999999,14.5,6.0,2011.0,0.7107004640927183,2011-06-19_1
2011-06-20,1,75.3,57.6,66.45,56.3,60.6,1.9,3.4,0.10499999999999995,29.158000000000005,29.877999999999997,6.37,10.6,7.6,15.5,6.0,2011.0,0.7083666393261469,2011-06-20_1
2011-06-21,1,78.0,59.0,68.5,57.9,62.3,1.1,4.7,0.14699999999999996,29.125999999999998,29.846999999999998,7.05,11.9,8.24,16.5,6.0,2011.0,0.6964190749277185,2011-06-21_1
2011-06-22,1,78.9,60.4,69.65,59.7,63.6,0.3,5.1,0.14899999999999997,29.077000000000005,29.796000000000003,7.4799999999999995,13.7,8.690000000000001,17.5,6.0,2011.0,0.7148949549558412,2011-06-22_1
2011-06-23,1,78.8,61.2,70.0,61.3,64.5,0.1,5.3,0.14999999999999997,29.028000000000002,29.744999999999997,7.87,15.7,9.18,18.5,6.0,2011.0,0.7437091537722594,2011-06-23_1
2011-06-24,1,77.9,61.9,69.9,62.0,64.8,0.2,5.3,0.14999999999999997,29.011000000000003,29.720000000000006,8.030000000000001,17.7,9.28,19.5,6.0,2011.0,0.7627724652763207,2011-06-24_1
2011-06-25,1,78.7,62.0,70.35,61.4,64.7,0.1,5.7,0.06999999999999995,29.032000000000004,29.738999999999997,7.360000000000001,17.2,8.620000000000001,20.5,6.0,2011.0,0.7366738888514094,2011-06-25_1
2011-06-26,1,78.7,61.6,70.15,60.8,64.4,0.1,5.5,0.06599999999999995,29.05,29.756999999999998,7.390000000000001,15.2,8.56,21.5,6.0,2011.0,0.7275587822065444,2011-06-26_1
2011-06-27,1,78.6,62.1,70.35,61.1,64.7,0.1,5.7,0.06899999999999995,29.045000000000005,29.754,7.5,16.7,8.98,22.5,6.0,2011.0,0.7302319396436299,2011-06-27_1
2011-06-28,1,78.3,62.3,70.3,60.3,64.3,0.1,5.6,0.06899999999999995,29.063,29.77,7.95,19.1,9.3,23.5,6.0,2011.0,0.7137467119279889,2011-06-28_1
2011-06-29,1,78.3,61.9,70.1,59.4,63.7,0.1,5.4,0.06899999999999995,29.095000000000006,29.801,7.910000000000001,18.8,9.32,24.5,6.0,2011.0,0.6962471707724531,2011-06-29_1
2011-06-30,1,79.2,61.4,70.3,58.9,63.5,0.1,5.6,0.050999999999999955,29.121999999999996,29.829,8.11,18.9,9.45,25.5,6.0,2011.0,0.6781353636508974,2011-06-30_1
2011-07-01,1,79.2,62.0,70.6,58.1,63.1,0.1,5.9,0.005999999999999945,29.154000000000003,29.861,8.39,18.9,9.73,23.5,6.1,2011.0,0.6537686790282027,2011-07-01_1
2011-07-02,1,81.3,62.7,72.0,58.8,64.0,0.1,7.3,0.003999999999999944,29.189999999999998,29.897,7.5200000000000005,19.2,9.22,21.5,6.2,2011.0,0.6371618435316251,2011-07-02_1
2011-07-03,1,82.6,63.4,73.0,58.6,64.3,0.1,8.3,0.0029999999999999446,29.227999999999998,29.935000000000002,6.85,16.8,8.540000000000001,19.5,6.3,2011.0,0.6112878107991209,2011-07-03_1
2011-07-04,1,84.7,63.9,74.3,58.5,64.8,0.0,9.5,0.0029999999999999446,29.246000000000002,29.956,6.2,14.4,8.01,17.5,6.4,2011.0,0.5826669425678365,2011-07-04_1
2011-07-05,1,85.9,64.9,75.4,59.2,65.6,0.0,10.6,0.0029999999999999446,29.25,29.96,6.470000000000001,16.2,8.17,15.5,6.5,2011.0,0.5763443350777162,2011-07-05_1
2011-07-06,1,86.4,66.2,76.3,60.0,66.3,0.0,11.5,0.0029999999999999446,29.254,29.963,6.459999999999999,15.7,8.23,13.5,6.6,2011.0,0.5755510146525443,2011-07-06_1
2011-07-07,1,86.5,66.0,76.25,59.0,65.8,0.0,11.5,0.0,29.268,29.978,6.279999999999999,14.3,7.7700000000000005,11.5,6.7,2011.0,0.5550097466164619,2011-07-07_1
2011-07-08,1,87.0,65.8,76.4,58.7,65.9,0.0,11.7,0.0,29.256999999999998,29.968,5.880000000000001,11.9,7.410000000000001,9.5,6.8,2011.0,0.5471167583959949,2011-07-08_1
2011-07-09,1,88.0,66.0,77.0,58.9,66.3,0.0,12.3,0.0,29.243000000000002,29.953999999999997,6.029999999999999,13.0,7.459999999999999,7.5,6.9,2011.0,0.5396640857712287,2011-07-09_1
2011-07-10,1,88.3,67.4,77.85,59.5,66.8,0.0,13.2,0.0,29.232999999999997,29.943,6.14,13.2,7.489999999999999,5.5,7.0,2011.0,0.5351220620141144,2011-07-10_1
2011-07-11,1,88.2,67.3,77.75,60.4,67.4,0.0,13.1,0.038999999999999944,29.220999999999997,29.929000000000002,5.26,13.9,6.85,6.5,7.0,2011.0,0.5570553508930987,2011-07-11_1
2011-07-12,1,87.5,67.2,77.35,59.7,66.9,0.0,12.7,0.039999999999999945,29.220999999999997,29.928000000000004,5.43,11.7,6.790000000000001,7.5,7.0,2011.0,0.5500783474500434,2011-07-12_1
2011-07-13,1,86.5,66.6,76.55,59.7,66.6,0.0,11.9,0.039999999999999945,29.228,29.936,6.01,11.9,7.290000000000001,8.5,7.0,2011.0,0.5658689623426666,2011-07-13_1
2011-07-14,1,85.8,66.0,75.9,59.8,66.5,0.0,11.3,0.039999999999999945,29.232,29.940999999999995,6.37,12.4,7.660000000000001,9.5,7.0,2011.0,0.5793766026499088,2011-07-14_1
2011-07-15,1,85.4,66.2,75.8,59.8,66.3,0.0,11.2,0.039999999999999945,29.233999999999998,29.943,6.39,10.5,7.710000000000001,10.5,7.0,2011.0,0.5810922799929568,2011-07-15_1
2011-07-16,1,85.7,66.3,76.0,59.8,66.4,0.0,11.4,0.039999999999999945,29.238999999999997,29.948,6.16,12.0,7.390000000000001,11.5,7.0,2011.0,0.5775362140601431,2011-07-16_1
2011-07-17,1,87.0,66.9,76.95,61.4,67.6,0.0,12.3,0.039999999999999945,29.252000000000002,29.958999999999996,6.2700000000000005,13.5,7.409999999999999,12.5,7.0,2011.0,0.5920153318394334,2011-07-17_1
2011-07-18,1,87.6,68.8,78.2,63.8,69.2,0.0,13.5,0.040999999999999946,29.258000000000003,29.966999999999995,6.82,15.4,7.890000000000001,13.5,7.0,2011.0,0.6166139184663472,2011-07-18_1
2011-07-19,1,87.8,70.5,79.15,65.2,70.2,0.0,14.5,0.040999999999999946,29.253999999999998,29.964000000000006,6.75,14.2,7.92,14.5,7.0,2011.0,0.6270692827636601,2011-07-19_1
2011-07-20,1,88.6,70.4,79.5,65.7,70.7,0.0,14.8,0.04299999999999994,29.244000000000007,29.955000000000002,6.720000000000001,14.6,8.02,15.5,7.0,2011.0,0.6307270887815377,2011-07-20_1
2011-07-21,1,89.7,70.8,80.25,65.6,70.9,0.0,15.5,0.005999999999999945,29.242,29.952999999999996,6.789999999999999,14.9,8.05,16.5,7.0,2011.0,0.6125553255473762,2011-07-21_1
2011-07-22,1,89.8,70.8,80.3,66.3,71.3,0.0,15.5,0.15999999999999995,29.235000000000003,29.946999999999996,6.4,15.6,8.180000000000001,17.5,7.0,2011.0,0.6275141177796886,2011-07-22_1
2011-07-23,1,91.1,71.5,81.3,67.6,72.4,0.0,16.5,0.8459999999999999,29.223000000000003,29.936,5.430000000000001,18.2,7.62,18.5,7.0,2011.0,0.6360001769608323,2011-07-23_1
2011-07-24,1,91.6,72.8,82.2,69.0,73.4,0.0,17.4,0.8640000000000001,29.219,29.931,4.93,19.5,7.459999999999999,19.5,7.0,2011.0,0.6486758228666886,2011-07-24_1
2011-07-25,1,91.7,73.1,82.4,69.6,73.9,0.0,17.6,0.8640000000000001,29.212,29.924,4.7299999999999995,21.8,7.4399999999999995,20.5,7.0,2011.0,0.6569745396983431,2011-07-25_1
2011-07-26,1,91.1,73.1,82.1,69.8,73.9,0.0,17.3,0.8640000000000001,29.198,29.910000000000004,5.0200000000000005,20.4,7.859999999999999,21.5,7.0,2011.0,0.666636238517347,2011-07-26_1
2011-07-27,1,90.6,73.0,81.8,69.5,73.5,0.0,17.0,0.9349999999999999,29.176,29.889,5.02,19.8,8.17,22.5,7.0,2011.0,0.6662833350598223,2011-07-27_1
2011-07-28,1,90.1,72.3,81.2,69.1,73.1,0.0,16.4,1.004,29.172999999999995,29.881999999999998,4.28,19.6,7.769999999999999,23.5,7.0,2011.0,0.6705399384939053,2011-07-28_1
2011-07-29,1,89.4,71.6,80.5,68.6,72.6,0.0,15.7,1.074,29.184000000000005,29.891,4.26,19.3,7.74,24.5,7.0,2011.0,0.6742515052859736,2011-07-29_1
2011-07-30,1,88.6,71.0,79.8,67.7,71.9,0.0,15.0,1.072,29.210999999999995,29.915999999999997,3.6,18.3,7.010000000000001,25.5,7.0,2011.0,0.6690959991598379,2011-07-30_1
2011-07-31,1,87.7,70.3,79.0,67.6,71.6,0.0,14.2,1.0699999999999998,29.236,29.942,3.47,18.0,6.63,26.5,7.0,2011.0,0.6834660061296723,2011-07-31_1
2011-08-01,1,88.0,70.7,79.35,67.8,71.8,0.0,14.6,0.915,29.246000000000002,29.953000000000003,3.72,19.8,6.220000000000001,24.4,7.1,2011.0,0.6801236275954474,2011-08-01_1
2011-08-02,1,88.6,71.1,79.85,68.1,72.1,0.0,15.1,0.2719999999999999,29.226999999999997,29.934999999999995,4.470000000000001,18.9,6.6,22.3,7.2,2011.0,0.6756561223813835,2011-08-02_1
2011-08-03,1,88.5,71.1,79.8,67.8,71.9,0.0,15.0,0.2539999999999999,29.212,29.919,5.01,16.8,6.76,20.2,7.3,2011.0,0.6696208845758008,2011-08-03_1
2011-08-04,1,88.1,70.7,79.4,67.8,71.7,0.0,14.6,0.2539999999999999,29.217000000000002,29.921999999999997,5.2,14.1,6.709999999999999,18.1,7.4,2011.0,0.6782605455020716,2011-08-04_1
2011-08-05,1,88.1,70.5,79.3,68.3,72.0,0.0,14.5,0.2539999999999999,29.22,29.927,4.970000000000001,14.1,6.409999999999999,16.0,7.5,2011.0,0.6925259467847538,2011-08-05_1
2011-08-06,1,87.6,70.9,79.25,68.7,72.2,0.0,14.5,0.2009999999999999,29.217000000000002,29.924,4.6,13.0,5.859999999999999,13.9,7.6,2011.0,0.703262847170349,2011-08-06_1
2011-08-07,1,87.5,70.4,78.95,68.5,71.9,0.0,14.2,0.2059999999999999,29.2,29.909999999999997,4.74,13.4,5.82,11.8,7.7,2011.0,0.705560522395846,2011-08-07_1
2011-08-08,1,86.9,70.1,78.5,68.5,71.7,0.0,13.7,0.1989999999999999,29.171999999999997,29.884000000000004,4.71,13.4,5.85,9.7,7.8,2011.0,0.7165044313250096,2011-08-08_1
2011-08-09,1,85.8,69.8,77.8,68.2,71.3,0.0,13.0,0.1989999999999999,29.134000000000004,29.845999999999997,5.55,14.9,6.62,7.6,7.9,2011.0,0.7246961792742878,2011-08-09_1
2011-08-10,1,84.5,69.1,76.8,66.7,70.1,0.0,12.0,0.1989999999999999,29.113,29.824,5.79,15.5,6.99,5.5,8.0,2011.0,0.7120229766058503,2011-08-10_1
2011-08-11,1,83.5,67.4,75.45,64.9,68.7,0.0,10.6,0.1989999999999999,29.110000000000003,29.82,5.57,15.2,6.8,6.5,8.0,2011.0,0.7002060913550175,2011-08-11_1
2011-08-12,1,82.3,66.0,74.15,63.5,67.5,0.0,9.3,0.15599999999999992,29.128000000000004,29.837,5.57,15.0,6.74,7.5,8.0,2011.0,0.696417100461849,2011-08-12_1
2011-08-13,1,82.0,65.0,73.5,63.2,67.0,0.0,8.7,0.23099999999999993,29.131999999999998,29.842000000000002,5.24,17.5,6.610000000000001,8.5,8.0,2011.0,0.7043389214694773,2011-08-13_1
2011-08-14,1,81.1,64.3,72.7,62.6,66.4,0.0,7.9,0.23099999999999993,29.131,29.843,5.75,20.6,7.18,9.5,8.0,2011.0,0.7086107850335273,2011-08-14_1
2011-08-15,1,81.0,63.1,72.05,61.3,65.5,0.0,7.3,0.23099999999999993,29.137999999999998,29.848000000000003,5.590000000000001,20.3,7.12,10.5,8.0,2011.0,0.6922960742366884,2011-08-15_1
2011-08-16,1,81.0,62.0,71.5,60.1,64.7,0.0,6.7,0.2129999999999999,29.159999999999997,29.869,5.630000000000001,21.6,7.109999999999999,11.5,8.0,2011.0,0.6764406110810721,2011-08-16_1
2011-08-17,1,80.7,61.4,71.05,59.5,64.3,0.0,6.3,0.1379999999999999,29.188,29.896000000000004,5.73,21.1,7.0699999999999985,12.5,8.0,2011.0,0.6721602558383332,2011-08-17_1
2011-08-18,1,81.1,61.3,71.2,58.8,64.0,0.0,6.5,0.07499999999999991,29.211000000000002,29.919999999999998,5.5600000000000005,21.1,6.969999999999999,13.5,8.0,2011.0,0.6519957843510434,2011-08-18_1
2011-08-19,1,81.8,61.3,71.55,59.0,64.2,0.0,6.9,0.07499999999999991,29.232,29.942,4.81,19.7,6.38,14.5,8.0,2011.0,0.6488621278926462,2011-08-19_1
